timestamp,size_vram_bytes,size_total_bytes,context_length,expires_at
2026-06-12T11:03:04Z,9282456124,15990521853,262144,2026-06-12T14:03:16.1087475+03:00
2026-06-12T11:03:05Z,9282456124,15990521853,262144,2026-06-12T14:03:16.6539009+03:00
2026-06-12T11:03:05Z,9282456124,15990521853,262144,2026-06-12T14:03:17.2088574+03:00
2026-06-12T11:03:06Z,9282456124,15990521853,262144,2026-06-12T14:03:17.7492676+03:00
2026-06-12T11:03:06Z,9282456124,15990521853,262144,2026-06-12T14:03:18.2985928+03:00
2026-06-12T11:03:07Z,9282456124,15990521853,262144,2026-06-12T14:03:18.8541383+03:00
2026-06-12T11:03:07Z,9282456124,15990521853,262144,2026-06-12T14:03:19.398057+03:00
2026-06-12T11:03:08Z,9282456124,15990521853,262144,2026-06-12T14:03:19.9545669+03:00
2026-06-12T11:03:08Z,9282456124,15990521853,262144,2026-06-12T14:03:20.5016776+03:00
2026-06-12T11:03:21Z,13363262258,15587879155,65536,2026-06-12T14:03:33.1360055+03:00
2026-06-12T11:03:22Z,13363262258,15587879155,65536,2026-06-12T14:03:33.6899945+03:00
2026-06-12T11:03:22Z,13363262258,15587879155,65536,2026-06-12T14:03:34.2392172+03:00
2026-06-12T11:03:23Z,13363262258,15587879155,65536,2026-06-12T14:03:34.7957987+03:00
2026-06-12T11:03:23Z,13363262258,15587879155,65536,2026-06-12T14:03:35.3471416+03:00
2026-06-12T11:03:24Z,13363262258,15587879155,65536,2026-06-12T14:03:35.8884025+03:00
2026-06-12T11:03:24Z,13363262258,15587879155,65536,2026-06-12T14:03:36.4224542+03:00
2026-06-12T11:03:25Z,13363262258,15587879155,65536,2026-06-12T14:03:36.9629155+03:00
2026-06-12T11:03:26Z,13363262258,15587879155,65536,2026-06-12T14:03:37.5063977+03:00
2026-06-12T11:03:26Z,13363262258,15587879155,65536,2026-06-12T14:03:38.0587263+03:00
2026-06-12T11:03:27Z,13363262258,15587879155,65536,2026-06-12T14:03:38.60495+03:00
2026-06-12T11:03:27Z,13363262258,15587879155,65536,2026-06-12T14:03:39.1558858+03:00
2026-06-12T11:03:28Z,13363262258,15587879155,65536,2026-06-12T14:03:39.7070232+03:00
2026-06-12T11:03:28Z,13363262258,15587879155,65536,2026-06-12T14:03:40.2684032+03:00
2026-06-12T11:03:29Z,13363262258,15587879155,65536,2026-06-12T14:03:40.8228887+03:00
2026-06-12T11:03:29Z,13363262258,15587879155,65536,2026-06-12T14:03:41.3716469+03:00
2026-06-12T11:03:30Z,13363262258,15587879155,65536,2026-06-12T14:03:41.918613+03:00
2026-06-12T11:03:30Z,13363262258,15587879155,65536,2026-06-12T14:03:42.4618283+03:00
2026-06-12T11:03:31Z,13363262258,15587879155,65536,2026-06-12T14:03:43.009189+03:00
2026-06-12T11:03:32Z,13363262258,15587879155,65536,2026-06-12T14:03:43.5504331+03:00
2026-06-12T11:03:32Z,13363262258,15587879155,65536,2026-06-12T14:03:44.1023153+03:00
2026-06-12T11:03:33Z,13363262258,15587879155,65536,2026-06-12T14:03:44.6572073+03:00
2026-06-12T11:03:46Z,9282456124,15990521853,262144,2026-06-12T14:03:58.3231013+03:00
2026-06-12T11:03:47Z,9282456124,15990521853,262144,2026-06-12T14:03:58.8697123+03:00
2026-06-12T11:03:47Z,9282456124,15990521853,262144,2026-06-12T14:03:59.4145136+03:00
2026-06-12T11:03:48Z,9282456124,15990521853,262144,2026-06-12T14:03:59.9626061+03:00
2026-06-12T11:03:49Z,9282456124,15990521853,262144,2026-06-12T14:04:00.5166654+03:00
2026-06-12T11:03:49Z,9282456124,15990521853,262144,2026-06-12T14:04:01.0648063+03:00
2026-06-12T11:03:50Z,9282456124,15990521853,262144,2026-06-12T14:04:01.6022019+03:00
2026-06-12T11:03:50Z,9282456124,15990521853,262144,2026-06-12T14:04:02.1491966+03:00
2026-06-12T11:03:51Z,9282456124,15990521853,262144,2026-06-12T14:04:02.6980005+03:00
2026-06-12T11:03:51Z,9282456124,15990521853,262144,2026-06-12T14:04:03.2503224+03:00
2026-06-12T11:03:52Z,9282456124,15990521853,262144,2026-06-12T14:04:03.8016519+03:00
2026-06-12T11:03:52Z,9282456124,15990521853,262144,2026-06-12T14:04:04.3451422+03:00
2026-06-12T11:03:53Z,9282456124,15990521853,262144,2026-06-12T14:04:04.8924571+03:00
2026-06-12T11:03:53Z,9282456124,15990521853,262144,2026-06-12T14:04:05.4404316+03:00
2026-06-12T11:03:54Z,9282456124,15990521853,262144,2026-06-12T14:04:05.9931291+03:00
2026-06-12T11:03:55Z,9282456124,15990521853,262144,2026-06-12T14:04:06.5425188+03:00
2026-06-12T11:03:55Z,9282456124,15990521853,262144,2026-06-12T14:04:07.0921483+03:00
2026-06-12T11:03:56Z,9282456124,15990521853,262144,2026-06-12T14:04:07.648255+03:00
2026-06-12T11:03:56Z,9282456124,15990521853,262144,2026-06-12T14:04:08.190519+03:00
2026-06-12T11:03:57Z,9282456124,15990521853,262144,2026-06-12T14:04:08.7417724+03:00
2026-06-12T11:03:57Z,9282456124,15990521853,262144,2026-06-12T14:04:09.2889282+03:00
2026-06-12T11:03:58Z,9282456124,15990521853,262144,2026-06-12T14:04:09.8373736+03:00
2026-06-12T11:03:58Z,9282456124,15990521853,262144,2026-06-12T14:04:10.3804601+03:00
2026-06-12T11:03:59Z,9282456124,15990521853,262144,2026-06-12T14:04:10.9282565+03:00
2026-06-12T11:03:59Z,9282456124,15990521853,262144,2026-06-12T14:04:11.4771246+03:00
2026-06-12T11:04:00Z,9282456124,15990521853,262144,2026-06-12T14:04:12.0367694+03:00
2026-06-12T11:04:01Z,9282456124,15990521853,262144,2026-06-12T14:04:12.5761352+03:00
2026-06-12T11:04:01Z,9282456124,15990521853,262144,2026-06-12T14:04:13.1133129+03:00
2026-06-12T11:04:02Z,9282456124,15990521853,262144,2026-06-12T14:04:13.6608238+03:00
2026-06-12T11:04:02Z,9282456124,15990521853,262144,2026-06-12T14:04:14.2170282+03:00
2026-06-12T11:04:03Z,9282456124,15990521853,262144,2026-06-12T14:04:14.7617325+03:00
2026-06-12T11:04:03Z,9282456124,15990521853,262144,2026-06-12T14:04:15.2993772+03:00
2026-06-12T11:04:04Z,9282456124,15990521853,262144,2026-06-12T14:04:15.8431192+03:00
2026-06-12T11:04:04Z,9282456124,15990521853,262144,2026-06-12T14:04:16.3789623+03:00
2026-06-12T11:04:05Z,9282456124,15990521853,262144,2026-06-12T14:04:16.9258751+03:00
2026-06-12T11:04:05Z,9282456124,15990521853,262144,2026-06-12T14:04:17.4788782+03:00
2026-06-12T11:04:06Z,9282456124,15990521853,262144,2026-06-12T14:04:18.0281575+03:00
2026-06-12T11:04:07Z,9282456124,15990521853,262144,2026-06-12T14:04:18.5731381+03:00
2026-06-12T11:04:07Z,9282456124,15990521853,262144,2026-06-12T14:04:19.1201796+03:00
2026-06-12T11:04:08Z,9282456124,15990521853,262144,2026-06-12T14:04:19.6695736+03:00
2026-06-12T11:04:08Z,9282456124,15990521853,262144,2026-06-12T14:04:20.2246773+03:00
2026-06-12T11:04:09Z,9282456124,15990521853,262144,2026-06-12T14:04:20.7667751+03:00
2026-06-12T11:04:09Z,9282456124,15990521853,262144,2026-06-12T14:04:21.3113778+03:00
2026-06-12T11:04:10Z,9282456124,15990521853,262144,2026-06-12T14:04:21.856136+03:00
2026-06-12T11:04:10Z,9282456124,15990521853,262144,2026-06-12T14:04:22.4038862+03:00
2026-06-12T11:04:11Z,9282456124,15990521853,262144,2026-06-12T14:04:22.9524594+03:00
2026-06-12T11:04:11Z,9282456124,15990521853,262144,2026-06-12T14:04:23.4912486+03:00
2026-06-12T11:04:12Z,9282456124,15990521853,262144,2026-06-12T14:04:24.0263713+03:00
2026-06-12T11:04:13Z,9282456124,15990521853,262144,2026-06-12T14:04:24.5641691+03:00
2026-06-12T11:04:13Z,9282456124,15990521853,262144,2026-06-12T14:04:25.1034787+03:00
2026-06-12T11:04:14Z,9282456124,15990521853,262144,2026-06-12T14:04:25.6410309+03:00
2026-06-12T11:04:14Z,9282456124,15990521853,262144,2026-06-12T14:04:26.1805862+03:00
2026-06-12T11:04:15Z,9282456124,15990521853,262144,2026-06-12T14:04:26.720952+03:00
2026-06-12T11:04:15Z,9282456124,15990521853,262144,2026-06-12T14:04:27.2690703+03:00
2026-06-12T11:04:16Z,9282456124,15990521853,262144,2026-06-12T14:04:27.8216493+03:00
2026-06-12T11:04:16Z,9282456124,15990521853,262144,2026-06-12T14:04:28.3766643+03:00
2026-06-12T11:04:17Z,9282456124,15990521853,262144,2026-06-12T14:04:28.9124317+03:00
